study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB47870	ERP132183	SAMEA9991126	ERS7669386	ERX6535514	ERR6913250	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	169548	22323358	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-150	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-150	3681367;3838721	870fcfc05c6da17602975bcf3b55e649;24b58eeccc8b4953fe9d3b789606232c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913250/ERR6913250_2.fastq.gz	3485704;3642315	466ab39df3a68dfbc01e7b893f829cfc;028da0dc00d3939d6d21bf095ac6c096	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913250/P388_cDNA_L001_74606_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM150		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991127	ERS7669387	ERX6535515	ERR6913251	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	9458	955740	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-151	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-151	240485;243068	18289de2a07846c0e496c11185b95e3a;f4aadb95933994a8a410f35ab05f865c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913251/ERR6913251_2.fastq.gz	227377;229943	ab82d060f45cef600763183f475b9df9;ae2e880a3c1f3f3f453d47f7c0fa92b1	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913251/P389_cDNA_L001_74604_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM151		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991128	ERS7669388	ERX6535516	ERR6913252	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	19934	2393871	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-152	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-152	595170;602625	372eaf2bbdf2018c1e412caf58b99f4a;483b35354841a1db990a8a19b2ae34c5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913252/ERR6913252_2.fastq.gz	569240;577370	c56ad871631fb30f1617c31a75a09d2b;94410c3c5bbfa9fc63a01cb56ca5fbb5	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913252/P399_RNA_S5_L001_68289_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM152		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991129	ERS7669389	ERX6535517	ERR6913253	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	29966	3300038	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-153	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-153	829532;831356	9f41b65338af12e1c55c25ee612b8832;8d167a3ef279eb2455a166d16e7ae0e4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913253/ERR6913253_2.fastq.gz	793953;795910	8fc55d481222205aed65d3e5b1174beb;a0a3181afe15edf8100670ff74aee612	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913253/P405_RNA_S17_L001_68288_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM153		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991130	ERS7669390	ERX6535518	ERR6913254	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	99900	9864487	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-154	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-154	2479653;2482946	9771b5513cb51f68c7de3aa0df90fd71;3d1d87243279e474d1ceec4acbab92fa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913254/ERR6913254_2.fastq.gz	2359844;2363318	2114957e33b3335a9ac3ae3cb3b7d23f;fb23cd6473208d0eaac4731847dbe060	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913254/P406_RNA_S42_L001_68287_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM154		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991131	ERS7669391	ERX6535519	ERR6913255	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	2708	317388	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-155	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-155	80878;81505	23094400ce6c0715517858b1d8d2f538;1090c687eb94eebf494bc47e17656ed1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913255/ERR6913255_2.fastq.gz	76863;77473	d15d8d17f7eb7d5bc2ed6ca9ded7d585;2131198e28bc984069b4a4154280845a	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913255/P407_RNA_S6_L001_68286_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM155		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991132	ERS7669392	ERX6535520	ERR6913256	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	19320	2158441	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-156	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-156	538186;541092	a74a85f1c26c42afa756829085d6ad7e;954343247d657f0d536db79a206b4643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913256/ERR6913256_2.fastq.gz	515811;518643	b4945f38634109d1eba041d835cb4fcb;076e6b39e4d9ebe231fbb9b4ce5db9e8	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913256/P408_RNA_S88_L001_68285_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM156		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991133	ERS7669393	ERX6535521	ERR6913257	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	54238	7358617	UNIVERSITY OF CALGARY	2021-11-26	2021-11-26	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-157	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-157	1603747;1633234	81532bb26804c157f0a321a58fce89a4;41bf9c7c95919b22763c0297cc23aa8f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913257/ERR6913257_2.fastq.gz	1541315;1569632	bcfa8c015ecce92a49cff9a5a9ee93cc;524c0a23fc651b1658d53fa7e8106b70	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913257/P410_RNA_S65_L001_68284_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM157		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991134	ERS7669394	ERX6535522	ERR6913258	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	6000	720156	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-158	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-158	174767;176889	e2bdf97a28826918b0081b9b520d5da2;a6bc6a8c73647aeacbda6f29ce161efd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913258/ERR6913258_2.fastq.gz	166028;167942	f93e17e82122675d683cd69e2138587b;2cdf7e62694707111a4b6b3fad07c57e	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913258/P411_RNA_S66_L001_68283_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM158		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991135	ERS7669395	ERX6535523	ERR6913259	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	4394	504041	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-159	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-159	126776;129242	779f8adce47ceb7fdea9dcef966f3eef;244628568461b0988fa1598178304d9e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913259/ERR6913259_2.fastq.gz	120243;122809	25b13b99cab85deabdb725a716d62542;f5b212498242f38b43375c8c129ff71e	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913259/P415_RNA_S54_L001_68282_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM159		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991136	ERS7669396	ERX6535524	ERR6913260	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	27568	3282661	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-160	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:204-160	812330;819942	b0954b0a643f71e4a9e0eb0821b410c4;e3f6c7eec806b7f5b94eb2076effb6b5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913260/ERR6913260_2.fastq.gz	776997;784492	edaf6843e5f83075166ed38fb4b726d7;5a72e8ba6638067dc07225cb1b0969aa	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913260/P418_RNA_S67_L001_68281_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM160		Metagenomics COVID-19	0	2021-10-06
